OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
,,,1770.0,,,,,,Ximeno,Avenue,,,,,,,,,,,,,90815,,Long Beach,Long Beach,,,,,Long Beach GIS,{27448238-EBB2-4B89-AB24-447F99EA00A2},0.0,,27448238-EBB2-4B89-AB24-447F99EA00A2,Unknown,,,,,Ave,Ximeno Ave,2024-05-12 21:05:27+00:00,1770 Ximeno Ave Long Beach 90815,27448238-EBB2-4B89-AB24-447F99EA00A2_1770_Ximeno_Ave_Long_Beach_90815,Ximeno,1770 Ximeno Avenue Ave Long Beach 90815,,,POINT (6519522.017594 1745865.507234),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,120.0,,,South,,,Palm,Drive,,,,,,,,,,,,,90212,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{F7DBBE23-BC57-4C41-B429-060EA415F419},0.0,,F7DBBE23-BC57-4C41-B429-060EA415F419,Unknown,,S,,,Dr,S Palm Dr,2024-05-12 21:05:27+00:00,120 S Palm Dr Beverly Hills 90212,F7DBBE23-BC57-4C41-B429-060EA415F419_120_S_Palm_Dr_Beverly_Hills_90212,Palm,120 S Palm Drive Dr Beverly Hills 90212,,,POINT (6443063.725957 1846769.881868),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,2125.0,,,,,,San Anseline,Avenue,,,,,,,,,,,,,90815,,Long Beach,Long Beach,,,,,Long Beach GIS,{FEC4EEAE-D9FD-4F1D-901B-28D6AC2163EB},0.0,,FEC4EEAE-D9FD-4F1D-901B-28D6AC2163EB,Unknown,,,,,Ave,San Anseline Ave,2024-05-12 21:05:27+00:00,2125 San Anseline Ave Long Beach 90815,FEC4EEAE-D9FD-4F1D-901B-28D6AC2163EB_2125_San_Anseline_Ave_Long_Beach_90815,San Anseline,2125 San Anseline Avenue Ave Long Beach 90815,,,POINT (6524632.264919 1747398.124903),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,112.0,,,North,,,Hamilton,Drive,,,,,,,,,,,,,90211,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{114C63A0-76BE-4385-B68D-E6B562CAE180},0.0,,114C63A0-76BE-4385-B68D-E6B562CAE180,Unknown,,N,,,Dr,N Hamilton Dr,2024-05-12 21:05:27+00:00,112 N Hamilton Dr Beverly Hills 90211,114C63A0-76BE-4385-B68D-E6B562CAE180_112_N_Hamilton_Dr_Beverly_Hills_90211,Hamilton,112 N Hamilton Drive Dr Beverly Hills 90211,,,POINT (6448092.3117 1846571.09388),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,133.0,,,South,,,Rexford,Drive,,,,,,,,,,,,,90212,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{5681E558-3533-44BE-83B6-3882F414678F},0.0,,5681E558-3533-44BE-83B6-3882F414678F,Unknown,,S,,,Dr,S Rexford Dr,2024-05-12 21:05:27+00:00,133 S Rexford Dr Beverly Hills 90212,5681E558-3533-44BE-83B6-3882F414678F_133_S_Rexford_Dr_Beverly_Hills_90212,Rexford,133 S Rexford Drive Dr Beverly Hills 90212,,,POINT (6442263.714105 1846629.193173),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,221.0,,,South,,,Gale,Drive,,,,,,,,,,,,,90211,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{8D2038A0-F6B6-44B1-9283-B81E5C9F1DC2},0.0,,8D2038A0-F6B6-44B1-9283-B81E5C9F1DC2,Unknown,,S,,,Dr,S Gale Dr,2024-05-12 21:05:27+00:00,221 S Gale Dr Beverly Hills 90211,8D2038A0-F6B6-44B1-9283-B81E5C9F1DC2_221_S_Gale_Dr_Beverly_Hills_90211,Gale,221 S Gale Drive Dr Beverly Hills 90211,,,POINT (6448256.795623 1845782.511467),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,886.0,,,South,,,Dudley,Street,,,,,,,,,,,,,91766,,Pomona,Pomona,,,,,Office of Assessor,{8F64621E-7A47-4889-A177-638D1DCB8C31},0.0,,8F64621E-7A47-4889-A177-638D1DCB8C31,Unknown,,S,,,St,S Dudley St,2024-05-12 21:05:27+00:00,886 S Dudley St Pomona 91766,8F64621E-7A47-4889-A177-638D1DCB8C31_886_S_Dudley_St_Pomona_91766,Dudley,886 S Dudley Street St Pomona 91766,,,POINT (6630618.106097 1841186.678139),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1011.0,,,,,,11th,Street,,,,,,,,,,,,,90403,,Santa Monica,Santa Monica,,,,,Office of Assessor,{38931535-3FD8-4B03-93C0-15C80FD57DBB},0.0,,38931535-3FD8-4B03-93C0-15C80FD57DBB,Unknown,,,,,St,11th St,2024-05-12 21:05:27+00:00,1011 11th St Santa Monica 90403,38931535-3FD8-4B03-93C0-15C80FD57DBB_1011_11th_St_Santa_Monica_90403,11th,1011 11th Street St Santa Monica 90403,,,POINT (6411866.143339 1832664.15319),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,431.0,,,North,,,Doheny,Drive,,,,,,,,,,,,,90210,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{B6ABAF68-4884-4C05-A73A-C09A24D4A21A},0.0,,B6ABAF68-4884-4C05-A73A-C09A24D4A21A,Unknown,,N,,,Dr,N Doheny Dr,2024-05-12 21:05:27+00:00,431 N Doheny Dr Beverly Hills 90210,B6ABAF68-4884-4C05-A73A-C09A24D4A21A_431_N_Doheny_Dr_Beverly_Hills_90210,Doheny,431 N Doheny Drive Dr Beverly Hills 90210,,,POINT (6443499.05153 1850934.237384),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1149.0,,,West,,,168th,Street,,,,,,,,,,,,,90247,,Gardena,Gardena,,,,,Office of Assessor,{FFD9C9F2-DDA9-46B8-A322-FDB49A901BE5},0.0,,FFD9C9F2-DDA9-46B8-A322-FDB49A901BE5,Unknown,,W,,,St,W 168th St,2024-05-12 21:05:27+00:00,1149 W 168th St Gardena 90247,FFD9C9F2-DDA9-46B8-A322-FDB49A901BE5_1149_W_168th_St_Gardena_90247,168th,1149 W 168th Street St Gardena 90247,,,POINT (6471983.11989 1778651.487921),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1717.0,,,South,,,San Gabriel,Boulevard,,,,,,,,,,,,,91776,,San Gabriel,San Gabriel,,,,,Office of Assessor,{89F53C0C-5C4A-4A06-A3D1-648996F9460F},0.0,,89F53C0C-5C4A-4A06-A3D1-648996F9460F,Unknown,,S,,,Blvd,S San Gabriel Blvd,2024-05-12 21:05:27+00:00,1717 S San Gabriel Blvd San Gabriel 91776,89F53C0C-5C4A-4A06-A3D1-648996F9460F_1717_S_San_Gabriel_Blvd_San_Gabriel_91776,San Gabriel,1717 S San Gabriel Boulevard Blvd San Gabriel 91776,,,POINT (6533931.753866 1850827.036811),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,14815.0,,,South,,,Normandie,Avenue,,,,,,,,,,,,,90247,,Gardena,Gardena,,,,,Office of Assessor,{1759E3D3-F39C-4133-89C6-576B26E1A301},0.0,,1759E3D3-F39C-4133-89C6-576B26E1A301,Unknown,,S,,,Ave,S Normandie Ave,2024-05-12 21:05:27+00:00,14815 S Normandie Ave Gardena 90247,1759E3D3-F39C-4133-89C6-576B26E1A301_14815_S_Normandie_Ave_Gardena_90247,Normandie,14815 S Normandie Avenue Ave Gardena 90247,,,POINT (6470152.756424 1784988.137978),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1100.0,,,,,,Walnut,Avenue,,,,,,,,,,,,,90813,,Long Beach,Long Beach,,,,,Long Beach GIS,{AB48B8E4-3FBE-4698-B067-58B69E4D2678},0.0,,AB48B8E4-3FBE-4698-B067-58B69E4D2678,Unknown,,,,,Ave,Walnut Ave,2024-05-12 21:05:27+00:00,1100 Walnut Ave Long Beach 90813,AB48B8E4-3FBE-4698-B067-58B69E4D2678_1100_Walnut_Ave_Long_Beach_90813,Walnut,1100 Walnut Avenue Ave Long Beach 90813,,,POINT (6509451.618771 1742760.153864),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,841.0,,,,,,Gardenia,Avenue,,,,,,,,,,,,,90813,,Long Beach,Long Beach,,,,,Long Beach GIS,{27F46750-0EED-41FB-93B1-6F0CC3E20200},0.0,,27F46750-0EED-41FB-93B1-6F0CC3E20200,Unknown,,,,,Ave,Gardenia Ave,2024-05-12 21:05:27+00:00,841 Gardenia Ave Long Beach 90813,27F46750-0EED-41FB-93B1-6F0CC3E20200_841_Gardenia_Ave_Long_Beach_90813,Gardenia,841 Gardenia Avenue Ave Long Beach 90813,,,POINT (6510247.568623 1741664.034009),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,3045.0,,,East,,,Theresa,Street,,,,,,,,,,,,,90814,,Long Beach,Long Beach,,,,,Long Beach GIS,{4035F533-8477-4EFB-81C0-EF71FD4AF08F},0.0,,4035F533-8477-4EFB-81C0-EF71FD4AF08F,Unknown,,E,,,St,E Theresa St,2024-05-12 21:05:27+00:00,3045 E Theresa St Long Beach 90814,4035F533-8477-4EFB-81C0-EF71FD4AF08F_3045_E_Theresa_St_Long_Beach_90814,Theresa,3045 E Theresa Street St Long Beach 90814,,,POINT (6514273.248236 1740468.640075),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,2215.0,,,,,,Molino,Avenue,,,,,,,,,,,,,90755,,Signal Hill,Signal Hill,,,,,Office of Assessor,{186C2542-E3B3-4158-855D-DEAA64CA194C},0.0,,186C2542-E3B3-4158-855D-DEAA64CA194C,Unknown,,,,,Ave,Molino Ave,2024-05-12 21:05:27+00:00,2215 Molino Ave Signal Hill 90755,186C2542-E3B3-4158-855D-DEAA64CA194C_2215_Molino_Ave_Signal_Hill_90755,Molino,2215 Molino Avenue Ave Signal Hill 90755,,,POINT (6512594.561961 1748826.16601),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,369.0,,,West,,,Main,Street,,,,,,,,,,,,,91801,,Alhambra,Alhambra,,,,,Office of Assessor,{DF17DAD9-9DF7-4C7A-AAD3-17B244DC4E97},0.0,,DF17DAD9-9DF7-4C7A-AAD3-17B244DC4E97,Unknown,,W,,,St,W Main St,2024-05-12 21:05:27+00:00,369 W Main St Alhambra 91801,DF17DAD9-9DF7-4C7A-AAD3-17B244DC4E97_369_W_Main_St_Alhambra_91801,Main,369 W Main Street St Alhambra 91801,,,POINT (6522066.259881 1856512.966712),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,516.0,,,West,,,Venice,Way,,,,,,,,,,,,,90302,,Inglewood,Inglewood,,,,,Inglewood GIS,{259761DD-40B8-4BC9-ABA1-43758CF07298},0.0,,259761DD-40B8-4BC9-ABA1-43758CF07298,Unknown,,W,,,Wy,W Venice Wy,2024-05-12 21:05:27+00:00,516 W Venice Wy Inglewood 90302,259761DD-40B8-4BC9-ABA1-43758CF07298_516_W_Venice_Wy_Inglewood_90302,Venice,516 W Venice Way Wy Inglewood 90302,,,POINT (6451293.925048 1812225.14748),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1814.0,,,,,,8th,Avenue,,,,,,,,,,,,,91016,,Monrovia,Monrovia,,,,,Office of Assessor,{8E890348-D90F-42DC-8334-D3EA55287DEE},0.0,,8E890348-D90F-42DC-8334-D3EA55287DEE,Unknown,,,,,Ave,8th Ave,2024-05-12 21:05:27+00:00,1814 8th Ave Monrovia 91016,8E890348-D90F-42DC-8334-D3EA55287DEE_1814_8th_Ave_Monrovia_91016,8th,1814 8th Avenue Ave Monrovia 91016,,,POINT (6557044.450095 1870312.632026),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1140.0,,,North,,,Pacific,Avenue,,,,,,,,,,,,,90813,,Long Beach,Long Beach,,,,,Long Beach GIS,{CAB6A13D-8538-475C-BA6C-AB9D9340D2E2},0.0,,CAB6A13D-8538-475C-BA6C-AB9D9340D2E2,Unknown,,N,,,Ave,N Pacific Ave,2024-05-12 21:05:27+00:00,1140 N Pacific Ave Long Beach 90813,CAB6A13D-8538-475C-BA6C-AB9D9340D2E2_1140_N_Pacific_Ave_Long_Beach_90813,Pacific,1140 N Pacific Avenue Ave Long Beach 90813,,,POINT (6502860.924604 1742768.911393),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1730.0,,,,,,Ruxton,Avenue,,,,,,,,,,,,,90278,,Redondo Beach,Redondo Beach,,,,,Office of Assessor,{AA8FB57B-58EF-4C55-BD1B-8C7EDBA91A3C},0.0,,AA8FB57B-58EF-4C55-BD1B-8C7EDBA91A3C,Unknown,,,,,Ave,Ruxton Ave,2024-05-12 21:05:27+00:00,1730 Ruxton Ave Redondo Beach 90278,AA8FB57B-58EF-4C55-BD1B-8C7EDBA91A3C_1730_Ruxton_Ave_Redondo_Beach_90278,Ruxton,1730 Ruxton Avenue Ave Redondo Beach 90278,,,POINT (6452579.401151 1775571.083977),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,100.0,,,,,,Esperanza,Avenue,,,,,,,,,,,,,90802,,Long Beach,Long Beach,,,,,Long Beach GIS,{8540B228-5976-44BE-B3FC-8502296BA7C0},0.0,,8540B228-5976-44BE-B3FC-8502296BA7C0,Unknown,,,,,Ave,Esperanza Ave,2024-05-12 21:05:27+00:00,100 Esperanza Ave Long Beach 90802,8540B228-5976-44BE-B3FC-8502296BA7C0_100_Esperanza_Ave_Long_Beach_90802,Esperanza,100 Esperanza Avenue Ave Long Beach 90802,,,POINT (6508424.111968 1737578.053336),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,5190.0,,,East,,,Colorado,Street,,,,,,,,,,,,,90814,,Long Beach,Long Beach,,,,,Long Beach GIS,{C3C6D93B-5F88-4C32-A99C-8C793AD38C9B},0.0,,C3C6D93B-5F88-4C32-A99C-8C793AD38C9B,Unknown,,E,,,St,E Colorado St,2024-05-12 21:05:27+00:00,5190 E Colorado St Long Beach 90814,C3C6D93B-5F88-4C32-A99C-8C793AD38C9B_5190_E_Colorado_St_Long_Beach_90814,Colorado,5190 E Colorado Street St Long Beach 90814,,,POINT (6521189.790177 1738614.047655),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,5930.0,,,,,,Seville,Avenue,,,,,,,,,,,,,90255,,Huntington Park,Huntington Park,Walnut Park,,,,Office of Assessor,{2B7549C0-3ABD-4C58-B766-7C3756764053},0.0,,2B7549C0-3ABD-4C58-B766-7C3756764053,Unknown,,,,,Ave,Seville Ave,2024-05-12 21:05:27+00:00,5930 Seville Ave Huntington Park 90255,2B7549C0-3ABD-4C58-B766-7C3756764053_5930_Seville_Ave_Huntington_Park_90255,Seville,5930 Seville Avenue Ave Huntington Park 90255,,,POINT (6494240.930033 1818286.782994),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,110.0,,,West,,,6th,Street,,,,,,,,,,,,,90802,,Long Beach,Long Beach,,,,,Long Beach GIS,{BDA91197-C7EF-458C-A0FC-7184D24053BB},0.0,,BDA91197-C7EF-458C-A0FC-7184D24053BB,Unknown,,W,,,St,W 6th St,2024-05-12 21:05:27+00:00,110 W 6th St Long Beach 90802,BDA91197-C7EF-458C-A0FC-7184D24053BB_110_W_6th_St_Long_Beach_90802,6th,110 W 6th Street St Long Beach 90802,,,POINT (6502860.770405 1740181.802066),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,212.0,,,South,,,Marengo,Avenue,,,,,,,,,,,,,91801,,Alhambra,Alhambra,,,,,Office of Assessor,{7CEA0A52-D654-4B6A-A1FE-71A1D40BB18D},0.0,,7CEA0A52-D654-4B6A-A1FE-71A1D40BB18D,Unknown,,S,,,Ave,S Marengo Ave,2024-05-12 21:05:27+00:00,212 S Marengo Ave Alhambra 91801,7CEA0A52-D654-4B6A-A1FE-71A1D40BB18D_212_S_Marengo_Ave_Alhambra_91801,Marengo,212 S Marengo Avenue Ave Alhambra 91801,,,POINT (6518738.10512 1854572.377418),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,6638.0,,,,,,Orange,Avenue,,,,,,,,,,,,,90805,,Long Beach,Long Beach,,,,,Long Beach GIS,{168DF8D8-4401-475D-A528-6DD61AE83B5A},0.0,,168DF8D8-4401-475D-A528-6DD61AE83B5A,Unknown,,,,,Ave,Orange Ave,2024-05-12 21:05:27+00:00,6638 Orange Ave Long Beach 90805,168DF8D8-4401-475D-A528-6DD61AE83B5A_6638_Orange_Ave_Long_Beach_90805,Orange,6638 Orange Avenue Ave Long Beach 90805,,,POINT (6508042.405711 1777109.851569),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,428.0,,,South,,,Monterey,Street,,,,,,,,,,,,,91801,,Alhambra,Alhambra,,,,,Office of Assessor,{56E570F0-FDC7-4B39-80D5-FB5A60FA2F14},0.0,,56E570F0-FDC7-4B39-80D5-FB5A60FA2F14,Unknown,,S,,,St,S Monterey St,2024-05-12 21:05:27+00:00,428 S Monterey St Alhambra 91801,56E570F0-FDC7-4B39-80D5-FB5A60FA2F14_428_S_Monterey_St_Alhambra_91801,Monterey,428 S Monterey Street St Alhambra 91801,,,POINT (6525058.428109 1855706.509992),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,100.0,,,West,,,5th,Street,,,,,,,,,,,,,90802,,Long Beach,Long Beach,,,,,Long Beach GIS,{AF80DD2D-C412-4115-B957-0C1368F163BF},0.0,,AF80DD2D-C412-4115-B957-0C1368F163BF,Unknown,,W,,,St,W 5th St,2024-05-12 21:05:27+00:00,100 W 5th St Long Beach 90802,AF80DD2D-C412-4115-B957-0C1368F163BF_100_W_5th_St_Long_Beach_90802,5th,100 W 5th Street St Long Beach 90802,,,POINT (6503017.247782 1739748.999125),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1731.0,,,West,,,149th,Street,,,,,,,,,,,,,90247,,Gardena,Gardena,,,,,Office of Assessor,{998CB8EB-B110-4144-B583-1F1B5371A28F},0.0,,998CB8EB-B110-4144-B583-1F1B5371A28F,Unknown,,W,,,St,W 149th St,2024-05-12 21:05:27+00:00,1731 W 149th St Gardena 90247,998CB8EB-B110-4144-B583-1F1B5371A28F_1731_W_149th_St_Gardena_90247,149th,1731 W 149th Street St Gardena 90247,,,POINT (6468260.040065 1785199.242214),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,200.0,,,East,,,Plymouth,Street,,,,,,,,,,,,,90302,,Inglewood,Inglewood,,,,,Inglewood GIS,{0E34A84D-0F3D-4229-B8AF-AA8AF907EF1B},0.0,,0E34A84D-0F3D-4229-B8AF-AA8AF907EF1B,Unknown,,E,,,St,E Plymouth St,2024-05-12 21:05:27+00:00,200 E Plymouth St Inglewood 90302,0E34A84D-0F3D-4229-B8AF-AA8AF907EF1B_200_E_Plymouth_St_Inglewood_90302,Plymouth,200 E Plymouth Street St Inglewood 90302,,,POINT (6453675.146663 1813274.464935),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,19.0,,,East,,,Plymouth,Street,,,,,,,,,,,,,90805,,Long Beach,Long Beach,,,,,Long Beach GIS,{D473BACF-FD57-4598-90A0-7D98947A5CC4},0.0,,D473BACF-FD57-4598-90A0-7D98947A5CC4,Unknown,,E,,,St,E Plymouth St,2024-05-12 21:05:27+00:00,19 E Plymouth St Long Beach 90805,D473BACF-FD57-4598-90A0-7D98947A5CC4_19_E_Plymouth_St_Long_Beach_90805,Plymouth,19 E Plymouth Street St Long Beach 90805,,,POINT (6502278.997618 1769104.090021),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,372.0,,,,,,Carroll,Park,East,,,,,,,,,,,,90814,,Long Beach,Long Beach,,,,,Long Beach GIS,{CEEE3DF9-01FB-43D3-8790-852E91E702F9},0.0,,CEEE3DF9-01FB-43D3-8790-852E91E702F9,Unknown,,,E,,Pk,Carroll Pk E,2024-05-12 21:05:27+00:00,372 Carroll Pk E Long Beach 90814,CEEE3DF9-01FB-43D3-8790-852E91E702F9_372_Carroll_Pk_E_Long_Beach_90814,Carroll,372 Carroll Park Pk E Long Beach 90814,,,POINT (6512147.191136 1738932.549971),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,125.0,,,South,,,Oakhurst,Drive,,,,,,,,,,,,,90212,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{0477AEA9-4EF9-45FE-9AFD-52FED515FD30},0.0,,0477AEA9-4EF9-45FE-9AFD-52FED515FD30,Unknown,,S,,,Dr,S Oakhurst Dr,2024-05-12 21:05:27+00:00,125 S Oakhurst Dr Beverly Hills 90212,0477AEA9-4EF9-45FE-9AFD-52FED515FD30_125_S_Oakhurst_Dr_Beverly_Hills_90212,Oakhurst,125 S Oakhurst Drive Dr Beverly Hills 90212,,,POINT (6443198.624965 1846769.222092),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1120.0,,,West,,,164th,Street,,,,,,,,,,,,,90247,,Gardena,Gardena,,,,,Office of Assessor,{7750235C-5C45-4D53-9FED-1243356D0607},0.0,,7750235C-5C45-4D53-9FED-1243356D0607,Unknown,,W,,,St,W 164th St,2024-05-12 21:05:27+00:00,1120 W 164th St Gardena 90247,7750235C-5C45-4D53-9FED-1243356D0607_1120_W_164th_St_Gardena_90247,164th,1120 W 164th Street St Gardena 90247,,,POINT (6472379.04003 1779663.732616),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,919.0,,,North,,,Inglewood,Avenue,,,,,,,,,,,,,90302,,Inglewood,Inglewood,,,,,Inglewood GIS,{0C5DB23B-03C3-404E-B233-8B103202E797},0.0,,0C5DB23B-03C3-404E-B233-8B103202E797,Unknown,,N,,,Ave,N Inglewood Ave,2024-05-12 21:05:27+00:00,919 N Inglewood Ave Inglewood 90302,0C5DB23B-03C3-404E-B233-8B103202E797_919_N_Inglewood_Ave_Inglewood_90302,Inglewood,919 N Inglewood Avenue Ave Inglewood 90302,,,POINT (6451932.793192 1813540.682578),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,2740.0,,,West,,,Magnolia,Boulevard,,,,,,,,,,,,,91505,,Burbank,Burbank,,,,,Office of Assessor,{1F0FBEB6-49B7-48EE-9BF8-89735DC1EC74},0.0,,1F0FBEB6-49B7-48EE-9BF8-89735DC1EC74,Unknown,,W,,,Blvd,W Magnolia Blvd,2024-05-12 21:05:27+00:00,2740 W Magnolia Blvd Burbank 91505,1F0FBEB6-49B7-48EE-9BF8-89735DC1EC74_2740_W_Magnolia_Blvd_Burbank_91505,Magnolia,2740 W Magnolia Boulevard Blvd Burbank 91505,,,POINT (6459619.132807 1884729.573993),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,9221.0,,,,,,Whitworth,Drive,,,,,,,,,,,,,90212,,Beverly Hills,Beverly Hills,,,,,Beverly Hills GIS,{3A178E20-A49B-4BAF-8B42-F818DE71F043},0.0,,3A178E20-A49B-4BAF-8B42-F818DE71F043,Unknown,,,,,Dr,Whitworth Dr,2024-05-12 21:05:27+00:00,9221 Whitworth Dr Beverly Hills 90212,3A178E20-A49B-4BAF-8B42-F818DE71F043_9221_Whitworth_Dr_Beverly_Hills_90212,Whitworth,9221 Whitworth Drive Dr Beverly Hills 90212,,,POINT (6442768.69013 1843470.690632),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1139.0,,,East,,,7th,Street,,,,,,,,,,,,,91766,,Pomona,Pomona,,,,,Office of Assessor,{A72DCA20-FAD9-42D1-BBDD-8677320A9FEF},0.0,,A72DCA20-FAD9-42D1-BBDD-8677320A9FEF,Unknown,,E,,,St,E 7th St,2024-05-12 21:05:27+00:00,1139 E 7th St Pomona 91766,A72DCA20-FAD9-42D1-BBDD-8677320A9FEF_1139_E_7th_St_Pomona_91766,7th,1139 E 7th Street St Pomona 91766,,,POINT (6642416.568064 1842077.696699),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,,,1035.0,,,,,,Myrtle,Avenue,,,,,,,,,,,,,90813,,Long Beach,Long Beach,,,,,Long Beach GIS,{46F2CB50-6476-469E-AC5C-042753BD718B},0.0,,46F2CB50-6476-469E-AC5C-042753BD718B,Unknown,,,,,Ave,Myrtle Ave,2024-05-12 21:05:27+00:00,1035 Myrtle Ave Long Beach 90813,46F2CB50-6476-469E-AC5C-042753BD718B_1035_Myrtle_Ave_Long_Beach_90813,Myrtle,1035 Myrtle Avenue Ave Long Beach 90813,,,POINT (6506373.576371 1742266.689956),Incomplete_addresses_no_fraction_[validationResults]_2309rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
