group_id,group_size,merge_key,FullAddress,inputGranularity,validationGranularity,geocodeGranularity,addressComplete,hasUnconfirmedComponents,hasInferredComponents,possibleNextAction,hasReplacedComponents,hasInferredComponents_detail,hasReplacedComponents_detail,confirmedComponents_detail,unconfirmedComponents_detail,fixed_formattedAddress,fixed_postalAddress_lines,fixed_postalAddress_locality,fixed_postalAddress_adminArea,fixed_postalAddress_postalCode,fixed_postalAddress_regionCode,placeId,lat,lng,http_status,invalid_reason,source_file
6056,1,A DONWAY DR WALNUT 91789,20151 A Donway Dr Walnut 91789,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"20151 A, Donway Drive, Walnut, CA 91789, USA",20151 A | Donway Dr,Walnut,CA,91789,US,ChIJeRU51xErw4ARBfyxrMLUJPE,33.9873904,-117.8627921,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6069,1,A E OLYMPIC BLVD LOS ANGELES 90023,4276 A E Olympic Blvd Los Angeles 90023,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3344,,,,"4276 East Olympic Boulevard, Los Angeles, CA 90023-3344, USA",4276 E Olympic Blvd,Los Angeles,CA,90023-3344,US,ChIJdel4vRXPwoAR2RUhg8bORjM,34.018707,-118.1810681,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6073,1,A EILEEN AVE LOS ANGELES 90043,5733 A Eileen Ave Los Angeles 90043,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"5733 A, Eileen Avenue, Los Angeles, CA 90043, USA",5733 A | Eileen Ave,Los Angeles,CA,90043,US,ChIJ-2n6Ap23woAR0lLAdrHtHOw,33.9897655,-118.3434124,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6074,1,A ELM ST LOS ANGELES 90002,8613 A Elm St Los Angeles 90002,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"8613 A, Elm Street, Los Angeles, CA 90002, USA",8613 A | Elm St,Los Angeles,CA,90002,US,ChIJrd4bUG7JwoARODvDTvHZst0,33.9595624,-118.238769,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6076,1,A EVERGREEN PL HACIENDA HEIGHTS 91745,17005 A Evergreen Pl Hacienda Heights 91745,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"17005 A, Evergreen Place, Hacienda Heights, CA 91745, USA",17005 A | Evergreen Pl,Hacienda Heights,CA,91745,US,ChIJEzJDNu3VwoART5cx0Jw3mDE,34.00032,-117.9383555,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6077,1,A FERNSIDE DR LA CANADA 91011,1221 A Fernside Dr La Canada Flintridge 91011,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"1221 A, Fernside Drive, La Cañada Flintridge, CA 91011, USA",1221 A | Fernside Dr,La Cañada Flintridge,CA,91011,US,ChIJSauFEfjpwoAReD4iLRJyhBQ,34.2097889,-118.2050306,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6078,1,A FIGUEROA DR ALTADENA 91001,841 A Figueroa Dr Altadena 91001,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"841 A, Figueroa Drive, Altadena, CA 91001, USA",841 A | Figueroa Dr,Altadena,CA,91001,US,ChIJX823pl3CwoAR77EzYxOr-40,34.187683,-118.1675703,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6079,1,A FOLSOM ST LOS ANGELES 90063,3671 A Folsom St Los Angeles 90063,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"3671 A, Folsom Street, Los Angeles, CA 90063, USA",3671 A | Folsom St,Los Angeles,CA,90063,US,ChIJVWm9XPTFwoARdwmZx-h1mgE,34.0448759,-118.1860678,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6080,1,A FRANDALE AVE LA PUENTE 91744,621 A Frandale Ave La Puente 91744,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"621 A, Frandale Avenue, La Puente, CA 91744, USA",621 A | Frandale Ave,La Puente,CA,91744,US,ChIJhY1_HAXWwoARATCtICJ0pK4,34.0300598,-117.9340861,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6081,1,A GLENADA AVE MONTROSE 91020,2155 A Glenada Ave Montrose 91020,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"2155 A, Glenada Avenue, Montrose, CA 91020, USA",2155 A | Glenada Ave,Montrose,CA,91020,US,ChIJe0HFfxHqwoARyM4E3ofP58w,34.2087855,-118.2233723,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6083,1,A HAYMAN AVE LA CANADA 91011,4362 A Hayman Ave La Canada Flintridge 91011,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4362 A, Hayman Avenue, La Cañada Flintridge, CA 91011, USA",4362 A | Hayman Ave,La Cañada Flintridge,CA,91011,US,ChIJX6bvJ_7pwoARKmbULWVcBjs,34.2012263,-118.2021532,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6084,1,A HILLARD AVE LA CANADA 91011,4906 A Hillard Ave La Canada Flintridge 91011,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4906 A, Hillard Avenue, La Cañada Flintridge, CA 91011, USA",4906 A | Hillard Ave,La Cañada Flintridge,CA,91011,US,ChIJtxwAgSLqwoARVODuzCHxTyk,34.2186392,-118.2148367,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6088,1,A MACE PL LOS ANGELES 90001,7302 A Mace Pl Los Angeles 90001,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"7302 A, Mace Place, Los Angeles, CA 90001, USA",7302 A | Mace Pl,Los Angeles,CA,90001,US,ChIJkYBhdQjJwoAREIIP3dpMAPc,33.9738475,-118.2510904,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6089,1,A MAIE AVE LOS ANGELES 90001,8319 a Maie Ave Los Angeles 90001,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"8319 a, Maie Avenue, Los Angeles, CA 90001, USA",8319 a | Maie Ave,Los Angeles,CA,90001,US,ChIJsXHhB3PJwoAR92fFyH9Q5zM,33.9627149,-118.2446406,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6091,1,A MAURICE AVE CERRITOS 90703,17219 A Maurice Ave Cerritos 90703,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"17219 A, Maurice Avenue, Cerritos, CA 90703, USA",17219 A | Maurice Ave,Cerritos,CA,90703,US,ChIJA-C8T_os3YARAIUJYcsn0sY,33.8751453,-118.056014,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6107,1,A NEWGARDEN ST ROWLAND HEIGHTS 91748,19575 A Newgarden St Rowland Heights 91748,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"19575 A, Newgarden Street, Rowland Heights, CA 91748, USA",19575 A | Newgarden St,Rowland Heights,CA,91748,US,ChIJnZWGEgErw4ARpjhQ8rwDmMo,33.9913366,-117.8743913,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6108,1,A NORMANDIE AVE TORRANCE 90502,19220 A Normandie Ave Torrance 90502,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"19220 A, Normandie Avenue, Torrance, CA 90502, USA",19220 A | Normandie Ave,Torrance,CA,90502,US,ChIJQ3wq3anKwoARbNIKy82PqKs,33.8557109,-118.2987402,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6109,1,A OAK ST LOMITA 90717,26016 A Oak St Lomita 90717,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"26016 A, Oak Street, Lomita, CA 90717, USA",26016 A | Oak St,Lomita,CA,90717,US,ChIJV7v1iGtK3YARolfUQAPcySE,33.7862331,-118.3171601,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6110,1,A OAKWOOD AVE LA CANADA 91011,4703 A Oakwood Ave La Canada Flintridge 91011,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4703 A, Oakwood Avenue, La Cañada Flintridge, CA 91011, USA",4703 A | Oakwood Ave,La Cañada Flintridge,CA,91011,US,ChIJsU9ay-LpwoARny9Ki0DisAM,34.2047451,-118.1941236,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6114,1,A PAINTER AVE WHITTIER 90605,12416 A Painter Ave Whittier 90605,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"12416 A, Painter Avenue, Whittier, CA 90605, USA",12416 A | Painter Ave,Whittier,CA,90605,US,ChIJ70sNITDTwoARUehG0TBaRuY,33.9187216,-118.0534681,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6115,1,A PARKVALLE CIR CERRITOS 90703,18129 A Parkvalle Cir Cerritos 90703,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"18129 A, Parkvalle Circle, Cerritos, CA 90703, USA",18129 A | Parkvalle Cir,Cerritos,CA,90703,US,ChIJPxY3J2cs3YARbwdj3GzTmxA,33.8662988,-118.0392373,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6116,1,A POINT REYES PL CERRITOS 90703,13127 A Point Reyes Pl Cerritos 90703,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"13127 A, Point Reyes Place, Cerritos, CA 90703, USA",13127 A | Point Reyes Pl,Cerritos,CA,90703,US,ChIJF29FSFgs3YARXgkFrykMPLs,33.8670875,-118.0521492,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6118,1,A PRINCETON ST LOS ANGELES 90023,4002 A Princeton St Los Angeles 90023,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4002 A, Princeton Street, Los Angeles, CA 90023, USA",4002 A | Princeton St,Los Angeles,CA,90023,US,ChIJoT3xOkLPwoARctDRlCP_hVA,34.0270734,-118.1845587,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6119,1,A PROSPECT AVE SAN GABRIEL 91776,1515 A Prospect Ave San Gabriel 91776,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"1515 A, Prospect Avenue, San Gabriel, CA 91776, USA",1515 A | Prospect Ave,San Gabriel,CA,91776,US,ChIJCXLBHLbawoAR-KWFuTYkbQs,34.0814811,-118.1056216,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6120,1,A REDONDO BEACH BLVD LAWNDALE 90260,4227 A Redondo Beach Blvd Lawndale 90260,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4227 A, Redondo Beach Boulevard, Lawndale, CA 90260, USA",4227 A | Redondo Beach Blvd,Lawndale,CA,90260,US,ChIJT1bWD_-0woARsr4VINfu4rs,33.8756414,-118.3498549,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6122,1,A RICHMOND RD LA CANADA 91011,455 a Richmond Rd La Canada Flintridge 91011,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"455 a, Richmond Road, La Cañada Flintridge, CA 91011, USA",455 a | Richmond Rd,La Cañada Flintridge,CA,91011,US,ChIJOQ7jow7CwoAR9VBBcAdoreo,34.198398,-118.1887098,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6131,1,A S DOWNEY RD LOS ANGELES 90063,509 A S Downey Rd Los Angeles 90063,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1570,,,,"509 South Downey Road, Los Angeles, CA 90063-1570, USA",509 S Downey Rd,Los Angeles,CA,90063-1570,US,ChIJNZUgt2nPwoAREHRINJmZN8c,34.0293189,-118.1807442,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6132,1,A S FIGUEROA ST GARDENA 90248,15300 A S Figueroa St Gardena 90248,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2150,,,,"15300 South Figueroa Street, Gardena, CA 90248-2150, USA",15300 S Figueroa St,Gardena,CA,90248-2150,US,ChIJezjJmonKwoARgI0j419Apc4,33.8921382,-118.2826051,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6136,1,A S MCDONNELL AVE LOS ANGELES 90022,1107 A S McDonnell Ave Los Angeles 90022,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:2964,,,,"1107 South McDonnell Avenue, Los Angeles, CA 90022-2964, USA",1107 S McDonnell Ave,Los Angeles,CA,90022-2964,US,ChIJr2uZdQ7PwoARhxvVM4kbvuQ,34.0198199,-118.1690904,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6139,1,A SAN PASQUAL ST PASADENA 91107,2421 A San Pasqual St Pasadena 91107,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"2421 A, San Pasqual Street, Pasadena, CA 91107, USA",2421 A | San Pasqual St,Pasadena,CA,91107,US,ChIJ74Zlp1DbwoARrTGcactMhyI,34.1385226,-118.1005994,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6142,1,A ST HUNTINGTON PARK 90255,2448 A Flower St Huntington Park 90255,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"2448 A, Flower Street, Huntington Park, CA 90255, USA",2448 A | Flower St,Huntington Park,CA,90255,US,ChIJxU482z_JwoARcuCehoxwTqI,33.9709163,-118.2286396,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6144,1,A VALENCIA BLVD VALENCIA 91355,23630 A Valencia Blvd Valencia 91355,PREMISE_PROXIMITY,PREMISE_PROXIMITY,PREMISE_PROXIMITY,,,True,FIX,,administrative_area_level_1:CA,,,,"23630 A, Valencia Boulevard, Valencia, CA 91355, USA",23630 A | Valencia Blvd,Valencia,CA,91355,US,ChIJn6WPuBOHwoARC6WT8LN50Xk,34.4168088,-118.5487917,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6145,1,A VALLEY BLVD LA PUENTE 91746,14278 A Valley Blvd La Puente 91746,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"14278 A, Valley Boulevard, La Puente, CA 91746, USA",14278 A | Valley Blvd,La Puente,CA,91746,US,ChIJuVLQCfHWwoARlo6q7jWi1bk,34.0374768,-117.9804998,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6146,1,A VALLEY GLEN CT CASTAIC 91384,30086 A Valley Glen Ct Castaic 91384,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"30086 A, Valley Glen Street, Castaic, CA 91384, USA",30086 A | Valley Glen St,Castaic,CA,91384,US,ChIJXxhzxGN_woAR7yCTIt70dxA,34.4651954,-118.6691689,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6154,1,A W SLAUSON AVE LOS ANGELES 90056,5035 A W Slauson Ave Los Angeles 90056,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1647,,,,"5035 West Slauson Avenue, Los Angeles, CA 90056-1647, USA",5035 W Slauson Ave,Los Angeles,CA,90056-1647,US,ChIJtY_TT2a3woAR1R2Bkl1DRgk,33.9880602,-118.3661101,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6158,1,A WALTONIA DR MONTROSE 91020,2214 A Waltonia Dr Montrose 91020,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"2214 A, Waltonia Drive, Montrose, CA 91020, USA",2214 A | Waltonia Dr,Montrose,CA,91020,US,ChIJyf1laxTqwoARXSR6vdfbNgc,34.211848,-118.2250442,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6161,1,ABBOT KINNEY VENICE 90291,1225 Abbot Kinney Venice 90291,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3359,,,,"1225 Abbot Kinney Boulevard, Venice, CA 90291-3359, USA",1225 Abbot Kinney Blvd,Venice,CA,90291-3359,US,ChIJU0GbrMC6woARr08SXKgQivE,33.9914721,-118.468745,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6173,1,ADAMS CERRITOS 90703,20030 Adams Cerritos 90703,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:7692,,,,"20030 Adams Avenue, Cerritos, CA 90703-7692, USA",20030 Adams Ave,Cerritos,CA,90703-7692,US,ChIJ3Zvss7st3YARgJGp3gNWvBQ,33.8484461,-118.0803864,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6175,1,ADAMS ST GLENDALE 91206,223 Adams St   Glendale 91206,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4597,,,,"223 North Adams Street, Glendale, CA 91206-4597, USA",223 N Adams St,Glendale,CA,91206-4597,US,ChIJnWTewQfBwoARuuIOsPm-Yck,34.1489642,-118.2421939,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6186,1,ADOUE PL BALDWIN PARK 91706,14425 Adoue Pl Baldwin Park 91706,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4213,,,,"14425 Adoue Place, Baldwin Park, CA 91706-4213, USA",14425 Adoue Pl,Baldwin Park,CA,91706-4213,US,ChIJM90gYprXwoAR_Nca149XiPY,34.0840543,-117.9611738,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6198,1,AINTREE LN LOS ANGELES 90023,3106 Aintree Ln Los Angeles 90023,PREMISE,PREMISE,SUB_PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3531,,,,"3106 Aintree lane, Los Angeles, CA 90023-3531, USA",3106 Aintree Ln,Los Angeles,CA,90023-3531,US,ChIJPbv9O7LIwoARH1L2g8Vtvlg,34.0233501,-118.2106533,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6245,1,ALMAHURST ST ROWLAND HEIGHTS 91748,17595 Almahurst St Rowland Heights 91748,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:1779,locality:City Industry,,,"17595 Almahurst Street, City Industry, CA 91748-1779, USA",17595 Almahurst St,City Industry,CA,91748-1779,US,ChIJ9WSwsXkqw4ARGWkVjbpSARE,33.991991,-117.9214675,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6276,1,AMETHYST CT CERRITOS 90703,19431 Amethyst Ct Cerritos 90703,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:8211,,,,"19431 Amethyst Court, Cerritos, CA 90703-8211, USA",19431 Amethyst Ct,Cerritos,CA,90703-8211,US,ChIJMUzuSEEs3YARoB6jy0uclCA,33.8538794,-118.0472905,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6318,1,ARAPAHOE ST LOS ANGELES 90006,1433 Arapahoe St Los Angeles 90006,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4821,,,,"1433 Arapahoe Street, Los Angeles, CA 90006-4821, USA",1433 Arapahoe St,Los Angeles,CA,90006-4821,US,ChIJW8brT5DHwoARwyp30yKShFY,34.0452496,-118.2856649,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6325,1,ARCADIA CA ARCADIA 91007,909 Arcadia Ca UNIT D Arcadia 91007,SUB_PREMISE,SUB_PREMISE,SUB_PREMISE,,,True,FIX,,route:Arcadia Avenue|administrative_area_level_1:CA,,,,"Arcadia Avenue Unit D, Arcadia, CA 91007, USA",Arcadia Ave Unit D,Arcadia,CA,91007,US,ChIJJ40wlabbwoARRvB68C_L8ek,34.1273089,-118.061014,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6360,1,ARTESIA GARDENA 90248,1540 Artesia   Gardena 90248,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4744,,,,"1540 West Artesia Square, Gardena, CA 90248-4744, USA",1540 W Artesia Square,Gardena,CA,90248-4744,US,ChIJizmrP2G1woARdyhmKzFG3eg,33.8720387,-118.3039863,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6375,1,ATLANTIC AVE SIGNAL HILL 90755,2880 Atlantic Ave Signal Hill 90755,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,True,administrative_area_level_1:CA|postal_code_suffix:1714,locality:Long Beach|postal_code:90806,,,"2880 Atlantic Avenue, Long Beach, CA 90806-1714, USA",2880 Atlantic Ave,Long Beach,CA,90806-1714,US,ChIJ2Vm5o-kz3YAR1UmJdE5pHfM,33.8091386,-118.184926,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6377,1,ATLANTIC BLVD MONTEREY PARK 91754,141 Atlantic Blvd   Monterey Park 91754,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1580,,,,"141 North Atlantic Boulevard, Monterey Park, CA 91754-1580, USA",141 N Atlantic Blvd,Monterey Park,CA,91754-1580,US,ChIJCaIBTF3FwoARHC9pq_ygouA,34.0645531,-118.1346691,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6386,1,AUCTION AVE BALDWIN PARK 91706,4257 Auction Ave Baldwin Park 91706,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:3463,,,,"4257 Auction Avenue, Baldwin Park, CA 91706-3463, USA",4257 Auction Ave,Baldwin Park,CA,91706-3463,US,ChIJHUPRvY3XwoARGaFLz8Ow7Vc,34.0903052,-117.9523637,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6388,1,AUGUST ST LOS ANGELES 90008,4723 August St Los Angeles 90008,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:1313,,,,"4723 August Street, Los Angeles, CA 90008-1313, USA",4723 August St,Los Angeles,CA,90008-1313,US,ChIJlU8yzsu5woARp4n64vmhFsQ,34.0175671,-118.3512518,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6391,1,AVALON 90704,75 Avalon 90704,SUB_PREMISE,PREMISE,PREMISE,,True,True,FIX,,route:Newport - Avalon|administrative_area_level_1:CA,,,,"Newport - Avalon #75, Avalon, CA 90704, USA",Newport - Avalon #75,Avalon,CA,90704,US,ChIJh9l1E5hy3YAR2TtrB6PJf5s,33.339781,-118.3238426,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6424,1,AVE K10 LANCASTER 93535,244 Ave K10   Lancaster 93535,PREMISE,PREMISE,PREMISE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:4636,,,,"244 East Avenue K10, Lancaster, CA 93535-4636, USA",244 E Ave K10,Lancaster,CA,93535-4636,US,ChIJxbptDWNawoARj98vVVuBmoI,34.6656674,-118.1262173,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6450,1,AVE Q5 PALMDALE 93550,520 Ave Q5   Palmdale 93550,PREMISE,PREMISE,ROUTE,,,True,CONFIRM_ADD_SUBPREMISES,,administrative_area_level_1:CA|postal_code_suffix:7289,,,,"520 East Avenue Q5, Palmdale, CA 93550-7289, USA",520 E Ave Q5,Palmdale,CA,93550-7289,US,ChIJO88YkikHw4AR1H64xhCynXU,34.5826917,-117.8221816,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6525,1,B ADMIRAL HIGBEE WY SAN PEDRO 90731,2600 B Admiral Higbee Wy San Pedro 90731,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"2600 B, Admiral Higby Way, San Pedro, CA 90731, USA",2600 B | Admiral Higby Wy,San Pedro,CA,90731,US,ChIJz7sEl7k33YARuzrMfwnh0g0,33.7205855,-118.2714391,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6526,1,B AMAR RD LA PUENTE 91744,15913 B Amar Rd La Puente 91744,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"15913 B, Amar Road, La Puente, CA 91744, USA",15913 B | Amar Rd,La Puente,CA,91744,US,ChIJyTAARRfWwoARFBveT56-LVs,34.0368035,-117.9375602,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
6527,1,B ANGELES CREST HWY LA CANADA 91011,4926 B Angeles Crest Hwy La Canada Flintridge 91011,PREMISE,PREMISE,PREMISE,,,True,FIX,,administrative_area_level_1:CA,,,,"4926 B, Angeles Crest Highway, La Cañada Flintridge, CA 91011, USA",4926 B | Angeles Crest Hwy,La Cañada Flintridge,CA,91011,US,ChIJOwWZBvrpwoAR9dMGuJ1-Z1E,34.2117526,-118.1995975,200,possibleNextAction_not_ACCEPT,representative_addresses_validation_results_one_per_group__89127rows.csv
