OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
,3212004012,,32040.0,t,,North,,,Aqua Dulce Canyon,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{B3B01AB4-A5F3-4BD6-AD84-D111C0CEE93D},0.0,,B3B01AB4-A5F3-4BD6-AD84-D111C0CEE93D,Unknown,,N,,,Rd,N Aqua Dulce Canyon Rd,2015-05-04 20:51:11+00:00,32040 t N Aqua Dulce Canyon Rd Santa Clarita 91390,B3B01AB4-A5F3-4BD6-AD84-D111C0CEE93D_32040_t_N_Aqua_Dulce_Canyon_Rd_Santa_Clarita_91390,Aqua Dulce Canyon,32040 t N Aqua Dulce Canyon Road Rd Santa Clarita 91390,,,POINT (6462220.07183 1995046.786101),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3212008051,,32080.0,t,,,Avenida,,Donari,,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{D069C31A-FE78-4E60-B73B-4771B635C1FF},0.0,,D069C31A-FE78-4E60-B73B-4771B635C1FF,Unknown,,,,Avenida,,Avenida Donari,2024-09-14 08:24:46+00:00,32080 t Avenida Donari Santa Clarita 91390,D069C31A-FE78-4E60-B73B-4771B635C1FF_32080_t_Avenida_Donari_Santa_Clarita_91390,Avenida Donari,32080 t Avenida Donari Santa Clarita 91390,,,POINT (6462312.925319 1995691.145377),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3213006018,,0.0,,,North,,,Anthony,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW House Numbering Map,{FD0BF5FE-5297-4A37-8660-71252CD20C4B},0.0,,FD0BF5FE-5297-4A37-8660-71252CD20C4B,Unknown,,N,,,Rd,N Anthony Rd,2024-07-29 17:27:17+00:00,N Anthony Rd Santa Clarita 91390,FD0BF5FE-5297-4A37-8660-71252CD20C4B__N_Anthony_Rd_Santa_Clarita_91390,Anthony,N Anthony Road Rd Santa Clarita 91390,,,POINT (6477751.881646 2013885.253673),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3213022034,,0.0,,,,,,Vac/Ares(Drt)/Vic Tyndall,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW House Numbering Map,{41C2CCD6-6499-4F62-AAF3-C9CA97C8A126},0.0,,41C2CCD6-6499-4F62-AAF3-C9CA97C8A126,Unknown,,,,,Rd,Vac/Ares(Drt)/Vic Tyndall Rd,2015-05-01 18:04:47+00:00,Vac/Ares(Drt)/Vic Tyndall Rd Santa Clarita 91390,41C2CCD6-6499-4F62-AAF3-C9CA97C8A126__Vac/Ares(Drt)/Vic_Tyndall_Rd_Santa_Clarita_91390,Vac/Ares(Drt)/Vic Tyndall,Vac/Ares(Drt)/Vic Tyndall Road Rd Santa Clarita 91390,,,POINT (6465648.209659 2003733.955406),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3214018026,,11739.0,1/2,,,,,Mint Canyon,Road,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW House Numbering Map,{1CE0D34A-3649-4E8E-BF45-A78F50CD3D54},0.0,,1CE0D34A-3649-4E8E-BF45-A78F50CD3D54,Unknown,,,,,Rd,Mint Canyon Rd,2015-05-01 18:00:26+00:00,11739 1/2 Mint Canyon Rd Santa Clarita 91390,1CE0D34A-3649-4E8E-BF45-A78F50CD3D54_11739_1/2_Mint_Canyon_Rd_Santa_Clarita_91390,Mint Canyon,11739 1/2 Mint Canyon Road Rd Santa Clarita 91390,,,POINT (6459492.378467 2009637.151605),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3214021021,,33432.0,,,,,,Steele,Street,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW House Numbering Map,{811A1787-DF09-42EC-9D51-A819090F3ADB},0.0,,811A1787-DF09-42EC-9D51-A819090F3ADB,Unknown,,,,,St,Steele St,2015-05-04 09:18:26+00:00,33432 Steele St Santa Clarita 91390,811A1787-DF09-42EC-9D51-A819090F3ADB_33432_Steele_St_Santa_Clarita_91390,Steele,33432 Steele Street St Santa Clarita 91390,,,POINT (6454306.058459 2013715.28715),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3214023003,,13301.0,1/2,,,,,Sierra,Highway,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{392012F3-A5E2-48C0-8A16-7E36A6E2CF81},0.0,,392012F3-A5E2-48C0-8A16-7E36A6E2CF81,Unknown,,,,,Hwy,Sierra Hwy,2015-05-04 20:53:31+00:00,13301 1/2 Sierra Hwy Santa Clarita 91390,392012F3-A5E2-48C0-8A16-7E36A6E2CF81_13301_1/2_Sierra_Hwy_Santa_Clarita_91390,Sierra,13301 1/2 Sierra Highway Hwy Santa Clarita 91390,,,POINT (6450725.875003 2007395.702348),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3214035025,,13118.0,T,,,,,Reservoir,Avenue,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{09C5F784-6155-4BFE-9A72-F2D1DB257B43},0.0,,09C5F784-6155-4BFE-9A72-F2D1DB257B43,Unknown,,,,,Ave,Reservoir Ave,2015-05-04 20:48:42+00:00,13118 T Reservoir Ave Santa Clarita 91390,09C5F784-6155-4BFE-9A72-F2D1DB257B43_13118_T_Reservoir_Ave_Santa_Clarita_91390,Reservoir,13118 T Reservoir Avenue Ave Santa Clarita 91390,,,POINT (6451893.426473 2008393.275484),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3216003009,,5321.0,,,,,,Vac/Cor Shannon Vly Rd/Via Famer,,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{4608D73E-A8F4-4B73-B605-77E267756E3A},0.0,,4608D73E-A8F4-4B73-B605-77E267756E3A,Unknown,,,,,,Vac/Cor Shannon Vly Rd/Via Famer,2024-09-14 08:24:46+00:00,5321 Vac/Cor Shannon Vly Rd/Via Famer Acton 93510,4608D73E-A8F4-4B73-B605-77E267756E3A_5321_Vac/Cor_Shannon_Vly_Rd/Via_Famer_Acton_93510,Vac/Cor Shannon Vly Rd/Via Famer,5321 Vac/Cor Shannon Vly Rd/Via Famer Acton 93510,,,POINT (6493717.568219 2013929.284425),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3216009003,,0.0,,,,,,Vac/Sierra Hwy/Vic 68,Street,West,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW House Numbering Map,{0B043327-C416-4A7C-9FDE-2AF89803258B},0.0,,0B043327-C416-4A7C-9FDE-2AF89803258B,Unknown,,,W,,St,Vac/Sierra Hwy/Vic 68 St W,2015-05-01 18:08:00+00:00,Vac/Sierra Hwy/Vic 68 St W Santa Clarita 91390,0B043327-C416-4A7C-9FDE-2AF89803258B__Vac/Sierra_Hwy/Vic_68_St_W_Santa_Clarita_91390,Vac/Sierra Hwy/Vic 68,Vac/Sierra Hwy/Vic 68 Street St W Santa Clarita 91390,,,POINT (6485988.886826 2012651.442821),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3216009028,,0.0,,,,,,Vac/Capland Dr/Vic 69,Street,West,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW House Numbering Map,{261FF944-60C4-469A-A408-F3D8DCB7A5AE},0.0,,261FF944-60C4-469A-A408-F3D8DCB7A5AE,Unknown,,,W,,St,Vac/Capland Dr/Vic 69 St W,2015-05-01 18:13:12+00:00,Vac/Capland Dr/Vic 69 St W Santa Clarita 91390,261FF944-60C4-469A-A408-F3D8DCB7A5AE__Vac/Capland_Dr/Vic_69_St_W_Santa_Clarita_91390,Vac/Capland Dr/Vic 69,Vac/Capland Dr/Vic 69 Street St W Santa Clarita 91390,,,POINT (6485845.161391 2011330.124925),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3216018036,,0.0,,,,,,Vac/Shoshone Thompson Rd/Vic Sha,,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{F9412EBB-006A-4E04-945C-8DC258501BB1},0.0,,F9412EBB-006A-4E04-945C-8DC258501BB1,Unknown,,,,,,Vac/Shoshone Thompson Rd/Vic Sha,2015-05-01 18:03:28+00:00,Vac/Shoshone Thompson Rd/Vic Sha Acton 93510,F9412EBB-006A-4E04-945C-8DC258501BB1__Vac/Shoshone_Thompson_Rd/Vic_Sha_Acton_93510,Vac/Shoshone Thompson Rd/Vic Sha,Vac/Shoshone Thompson Rd/Vic Sha Acton 93510,,,POINT (6489575.560098 2008121.045057),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217005048,,35820.0,,,,,,Vac/crown Vly Rd/vic Roca,Trail,,,,,,,,,,,,,93510,1220,Unincorporated,Acton,,,,,Office of Assessor - Add 202309,{22BB329B-FAAF-4B98-AB86-D5FE2216FFC1},0.0,,22BB329B-FAAF-4B98-AB86-D5FE2216FFC1,Unknown,,,,,Trl,Vac/crown Vly Rd/vic Roca Trl,2023-11-21 16:47:07+00:00,35820 Vac/crown Vly Rd/vic Roca Trl Acton 93510,22BB329B-FAAF-4B98-AB86-D5FE2216FFC1_35820_Vac/crown_Vly_Rd/vic_Roca_Trl_Acton_93510,Vac/crown Vly Rd/vic Roca,35820 Vac/crown Vly Rd/vic Roca Trail Trl Acton 93510,,,POINT (6502902.680754 2015582.155135),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217020048,,34414.0,,,,,,Vac/Crossbow Rd/Vic Bandell,Street,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{B7A97783-87CA-4D72-AB1C-4765F86A5BAD},0.0,,B7A97783-87CA-4D72-AB1C-4765F86A5BAD,Unknown,,,,,St,Vac/Crossbow Rd/Vic Bandell St,2015-05-01 18:04:30+00:00,34414 Vac/Crossbow Rd/Vic Bandell St Acton 93510,B7A97783-87CA-4D72-AB1C-4765F86A5BAD_34414_Vac/Crossbow_Rd/Vic_Bandell_St_Acton_93510,Vac/Crossbow Rd/Vic Bandell,34414 Vac/Crossbow Rd/Vic Bandell Street St Acton 93510,,,POINT (6503933.849295 2006110.860101),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217021017,,3811.0,1/2,,,,,Sierra,Highway,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{1269D8DC-EA5D-46F7-93E0-11D2AB6AEE93},0.0,,1269D8DC-EA5D-46F7-93E0-11D2AB6AEE93,Unknown,,,,,Hwy,Sierra Hwy,2015-05-04 20:01:32+00:00,3811 1/2 Sierra Hwy Acton 93510,1269D8DC-EA5D-46F7-93E0-11D2AB6AEE93_3811_1/2_Sierra_Hwy_Acton_93510,Sierra,3811 1/2 Sierra Highway Hwy Acton 93510,,,POINT (6501777.347375 2001913.665084),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217023024,,2860.0,,,,,,Vac/Sierra Hwy/Vic Acton Cyn,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{4F707604-3E37-4976-A99A-B38F5CF42787},0.0,,4F707604-3E37-4976-A99A-B38F5CF42787,Unknown,,,,,Rd,Vac/Sierra Hwy/Vic Acton Cyn Rd,2015-05-01 18:10:13+00:00,2860 Vac/Sierra Hwy/Vic Acton Cyn Rd Acton 93510,4F707604-3E37-4976-A99A-B38F5CF42787_2860_Vac/Sierra_Hwy/Vic_Acton_Cyn_Rd_Acton_93510,Vac/Sierra Hwy/Vic Acton Cyn,2860 Vac/Sierra Hwy/Vic Acton Cyn Road Rd Acton 93510,,,POINT (6507391.836474 2001922.706404),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217025001,,33801.0,1/2,,,,,McEnnery Canyon,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{894807C9-DCF6-48B2-BC16-8131AC7239FA},0.0,,894807C9-DCF6-48B2-BC16-8131AC7239FA,Unknown,,,,,Rd,McEnnery Canyon Rd,2020-01-09 10:26:14+00:00,33801 1/2 McEnnery Canyon Rd Acton 93510,894807C9-DCF6-48B2-BC16-8131AC7239FA_33801_1/2_McEnnery_Canyon_Rd_Acton_93510,McEnnery Canyon,33801 1/2 McEnnery Canyon Road Rd Acton 93510,,,POINT (6510867.309838 2002841.793149),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217025004,,2423.0,,,,,,Vac/1/4mi N Sierra Hwy/Vic Acton,,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{901EDBF6-B57C-4BA2-B2B9-68A2E4143495},0.0,,901EDBF6-B57C-4BA2-B2B9-68A2E4143495,Unknown,,,,,,Vac/1/4mi N Sierra Hwy/Vic Acton,2015-05-01 18:03:44+00:00,2423 Vac/1/4mi N Sierra Hwy/Vic Acton Acton 93510,901EDBF6-B57C-4BA2-B2B9-68A2E4143495_2423_Vac/1/4mi_N_Sierra_Hwy/Vic_Acton_Acton_93510,Vac/1/4mi N Sierra Hwy/Vic Acton,2423 Vac/1/4mi N Sierra Hwy/Vic Acton Acton 93510,,,POINT (6510764.873691 2002809.347019),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217025024,,33850.0,1/2,,,,,Acton Canyon,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW Add,{B7EC55AC-FDA8-4C1F-9FBB-47F2EFC1A563},0.0,,B7EC55AC-FDA8-4C1F-9FBB-47F2EFC1A563,Unknown,,,,,Rd,Acton Canyon Rd,2019-05-28 16:48:54+00:00,33850 1/2 Acton Canyon Rd Acton 93510,B7EC55AC-FDA8-4C1F-9FBB-47F2EFC1A563_33850_1/2_Acton_Canyon_Rd_Acton_93510,Acton Canyon,33850 1/2 Acton Canyon Road Rd Acton 93510,,,POINT (6509532.058571 2002982.640964),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3217028006,,0.0,,,,,,Vac/Larchfork Rd/Vic Clayvale,Street,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{23ED1E0E-BDAC-4363-B6FB-540674F4B2C8},0.0,,23ED1E0E-BDAC-4363-B6FB-540674F4B2C8,Unknown,,,,,St,Vac/Larchfork Rd/Vic Clayvale St,2015-05-01 18:08:00+00:00,Vac/Larchfork Rd/Vic Clayvale St Acton 93510,23ED1E0E-BDAC-4363-B6FB-540674F4B2C8__Vac/Larchfork_Rd/Vic_Clayvale_St_Acton_93510,Vac/Larchfork Rd/Vic Clayvale,Vac/Larchfork Rd/Vic Clayvale Street St Acton 93510,,,POINT (6502430.292919 2012966.354921),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3223003018,,5420.0,,,,,,Vac/Escondido Cyn Rd/Vic 55th,Street,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{7C93AAA0-A835-4568-A63D-1A1BF7FE4DEF},0.0,,7C93AAA0-A835-4568-A63D-1A1BF7FE4DEF,Unknown,,,,,St,Vac/Escondido Cyn Rd/Vic 55th St,2015-05-01 18:15:55+00:00,5420 Vac/Escondido Cyn Rd/Vic 55th St Acton 93510,7C93AAA0-A835-4568-A63D-1A1BF7FE4DEF_5420_Vac/Escondido_Cyn_Rd/Vic_55th_St_Acton_93510,Vac/Escondido Cyn Rd/Vic 55th,5420 Vac/Escondido Cyn Rd/Vic 55th Street St Acton 93510,,,POINT (6492828.877739 2003801.17312),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3223005044,,5390.0,,,,,,Vac/Vic Ave W14/Hubbard,Road,,,,,,,,,,,,,93510,,Unincorporated,Acton,,,,,LACO DPW House Numbering Map,{6623C34F-39D0-4686-8945-4217093FB909},0.0,,6623C34F-39D0-4686-8945-4217093FB909,Unknown,,,,,Rd,Vac/Vic Ave W14/Hubbard Rd,2015-05-01 18:05:02+00:00,5390 Vac/Vic Ave W14/Hubbard Rd Acton 93510,6623C34F-39D0-4686-8945-4217093FB909_5390_Vac/Vic_Ave_W14/Hubbard_Rd_Acton_93510,Vac/Vic Ave W14/Hubbard,5390 Vac/Vic Ave W14/Hubbard Road Rd Acton 93510,,,POINT (6493649.54342 1997965.946273),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3227026048,,0.0,,,,Calle,El,Cape,,,,,,,,,,,,,,91390,,Unincorporated,Santa Clarita,Agua Dulce,,,,LACO DPW Add,{387AAB48-A0A4-4718-97FE-2110C51FF50F},0.0,,387AAB48-A0A4-4718-97FE-2110C51FF50F,Unknown,,,,Cll,,Calle El Cape,2024-09-14 08:24:46+00:00,Calle El Cape Santa Clarita 91390,387AAB48-A0A4-4718-97FE-2110C51FF50F__Calle_El_Cape_Santa_Clarita_91390,Calle El Cape,Calle El Cape Santa Clarita 91390,,,POINT (6438483.703621 2048017.374385),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3229002028,,51200.0,1/2,,,,,90th,Street,West,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,LACO DPW Add,{A2B63A4A-202B-44F4-A9F5-E4C53E6D7B5E},0.0,,A2B63A4A-202B-44F4-A9F5-E4C53E6D7B5E,Unknown,,,W,,St,90th St W,2018-09-18 09:02:02+00:00,51200 1/2 90th St W Lancaster 93536,A2B63A4A-202B-44F4-A9F5-E4C53E6D7B5E_51200_1/2_90th_St_W_Lancaster_93536,90th,51200 1/2 90th Street St W Lancaster 93536,,,POINT (6476837.655456 2118403.665371),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3231021016,,29625.0,1/4,,,,,Louis,Avenue,,,,,,,,,,,,,91351,,Unincorporated,Canyon Country,Santa Clarita,,,,LACO DPW House Numbering Map,{CB731C92-9B11-4AE9-8FC0-214594447ABF},0.0,,CB731C92-9B11-4AE9-8FC0-214594447ABF,Unknown,,,,,Ave,Louis Ave,2015-05-04 12:29:08+00:00,29625 1/4 Louis Ave Canyon Country 91351,CB731C92-9B11-4AE9-8FC0-214594447ABF_29625_1/4_Louis_Ave_Canyon_Country_91351,Louis,29625 1/4 Louis Avenue Ave Canyon Country 91351,,,POINT (6431849.921285 1985255.19676),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3240014030,,215.0,,,,,,,,,,,,,,,,,,,,93536,,Unincorporated,Lancaster,Del Sur,,,,Office of Assessor,{83474C53-1ED8-40D7-AEA6-895E1D32688F},0.0,,83474C53-1ED8-40D7-AEA6-895E1D32688F,Unknown,,,,,,,2015-05-07 22:07:28+00:00,215 Lancaster 93536,83474C53-1ED8-40D7-AEA6-895E1D32688F_215_Lancaster_93536,,215 Lancaster 93536,,,POINT (6405960.414337 2086640.905406),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244051024,,21639.0,1/2,,,,,Nutmeg,Lane,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{FFBF6222-3D32-4CD4-A865-C84993319B12},0.0,,FFBF6222-3D32-4CD4-A865-C84993319B12,Unknown,,,,,Ln,Nutmeg Ln,2024-07-02 00:53:08+00:00,21639 1/2 Nutmeg Ln Santa Clarita 91350,FFBF6222-3D32-4CD4-A865-C84993319B12_21639_1/2_Nutmeg_Ln_Santa_Clarita_91350,Nutmeg,21639 1/2 Nutmeg Lane Ln Santa Clarita 91350,,,POINT (6406500.964109 1986111.617948),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244060012,,22742.0,1/2,,,,,Norton,Drive,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{1997E360-FC03-4730-B261-638E72FD1148},0.0,,1997E360-FC03-4730-B261-638E72FD1148,Unknown,,,,,Dr,Norton Dr,2024-07-02 00:53:08+00:00,22742 1/2 Norton Dr Santa Clarita 91350,1997E360-FC03-4730-B261-638E72FD1148_22742_1/2_Norton_Dr_Santa_Clarita_91350,Norton,22742 1/2 Norton Drive Dr Santa Clarita 91350,,,POINT (6400628.267193 1988960.577801),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244061075,,27829.0,1/2,,,,,Carnegie,Avenue,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{78C619E8-663E-4BE7-B92A-4B43268865D3},0.0,,78C619E8-663E-4BE7-B92A-4B43268865D3,Unknown,,,,,Ave,Carnegie Ave,2024-07-02 00:53:08+00:00,27829 1/2 Carnegie Ave Santa Clarita 91350,78C619E8-663E-4BE7-B92A-4B43268865D3_27829_1/2_Carnegie_Ave_Santa_Clarita_91350,Carnegie,27829 1/2 Carnegie Avenue Ave Santa Clarita 91350,,,POINT (6402750.429943 1988290.713983),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244062009,,27917.0,1/2,,,,,Gibson,Place,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{79CABCE3-EEAE-4E64-B764-6C00446D68FD},0.0,,79CABCE3-EEAE-4E64-B764-6C00446D68FD,Unknown,,,,,Pl,Gibson Pl,2024-07-02 00:53:08+00:00,27917 1/2 Gibson Pl Santa Clarita 91350,79CABCE3-EEAE-4E64-B764-6C00446D68FD_27917_1/2_Gibson_Pl_Santa_Clarita_91350,Gibson,27917 1/2 Gibson Place Pl Santa Clarita 91350,,,POINT (6401581.509053 1989565.279019),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244062021,,22665.0,1/2,,,,,Mason,Court,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{C5F4A201-94D3-42FD-99F0-17F74ADE9430},0.0,,C5F4A201-94D3-42FD-99F0-17F74ADE9430,Unknown,,,,,Ct,Mason Ct,2024-07-02 00:53:08+00:00,22665 1/2 Mason Ct Santa Clarita 91350,C5F4A201-94D3-42FD-99F0-17F74ADE9430_22665_1/2_Mason_Ct_Santa_Clarita_91350,Mason,22665 1/2 Mason Court Ct Santa Clarita 91350,,,POINT (6401368.97306 1989924.366228),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244069015,,22307.0,1/2,,,,,Barcotta,Drive,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{EE1F3A64-4FCA-45E4-AC25-302A4AE248A7},0.0,,EE1F3A64-4FCA-45E4-AC25-302A4AE248A7,Unknown,,,,,Dr,Barcotta Dr,2024-07-02 00:53:08+00:00,22307 1/2 Barcotta Dr Santa Clarita 91350,EE1F3A64-4FCA-45E4-AC25-302A4AE248A7_22307_1/2_Barcotta_Dr_Santa_Clarita_91350,Barcotta,22307 1/2 Barcotta Drive Dr Santa Clarita 91350,,,POINT (6403365.680025 1987794.296013),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244071044,,28450.0,1/2,,,,,Evergreen,Lane,,,,,,,,,,,,,91390,,Santa Clarita,Santa Clarita,Agua Dulce,,,,Santa Clarita,{DB86ED00-1EBB-48C9-8F9B-BE93B9227142},0.0,,DB86ED00-1EBB-48C9-8F9B-BE93B9227142,Unknown,,,,,Ln,Evergreen Ln,2024-07-02 00:53:08+00:00,28450 1/2 Evergreen Ln Santa Clarita 91390,DB86ED00-1EBB-48C9-8F9B-BE93B9227142_28450_1/2_Evergreen_Ln_Santa_Clarita_91390,Evergreen,28450 1/2 Evergreen Lane Ln Santa Clarita 91390,,,POINT (6401434.776078 1992423.77199),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244076014,,21809.0,1/2,,,,,Jeffers,Lane,,,,,,,,,,,,,91350,,Santa Clarita,Santa Clarita,,,,,Santa Clarita,{9D15D5C1-F0B9-4482-9043-E212DE5F4C0B},0.0,,9D15D5C1-F0B9-4482-9043-E212DE5F4C0B,Unknown,,,,,Ln,Jeffers Ln,2024-07-02 00:53:08+00:00,21809 1/2 Jeffers Ln Santa Clarita 91350,9D15D5C1-F0B9-4482-9043-E212DE5F4C0B_21809_1/2_Jeffers_Ln_Santa_Clarita_91350,Jeffers,21809 1/2 Jeffers Lane Ln Santa Clarita 91350,,,POINT (6406054.231078 1987993.594171),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
,3244116007,,28241.0,1/2,,,,,Gold Canyon,Drive,,,,,,,,,,,,,91390,,Santa Clarita,Santa Clarita,Agua Dulce,,,,Santa Clarita,{52974C04-1E2D-4A35-8D85-71D710B0EBF4},0.0,,52974C04-1E2D-4A35-8D85-71D710B0EBF4,Unknown,,,,,Dr,Gold Canyon Dr,2024-07-02 00:53:08+00:00,28241 1/2 Gold Canyon Dr Santa Clarita 91390,52974C04-1E2D-4A35-8D85-71D710B0EBF4_28241_1/2_Gold_Canyon_Dr_Santa_Clarita_91390,Gold Canyon,28241 1/2 Gold Canyon Drive Dr Santa Clarita 91390,,,POINT (6402387.825025 1990909.910188),All_incomplete_addresses_representatives_[validationResults]_4116rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
